metric_id,user_id,metric_date,sleep_score,activity_score,readiness_score
71162,845,2025-05-03,66.18,61.85,46.62
71163,845,2025-05-04,56.72,43.08,62.21
71164,845,2025-05-06,69.87,58.98,74.13
71165,845,2025-05-07,53.43,43.29,52.96
71166,845,2025-05-08,71.17,54.64,53.22
71167,845,2025-05-09,50.33,33.74,44.9
71168,845,2025-05-10,55.59,59.13,65.77
71169,845,2025-05-11,68.84,50.44,44.39
71170,845,2025-05-12,60.96,67.88,53.06
71171,845,2025-05-13,72.66,72.58,48.24
71172,845,2025-05-14,56.58,65.6,62.03
71173,845,2025-05-15,55.71,77.76,59.82
71174,845,2025-05-17,46.85,51.46,60.95
71175,845,2025-05-20,57.34,54.83,79.93
71176,845,2025-05-21,71.2,86.43,58.06
71177,845,2025-05-23,68.85,61.35,48.39
71178,845,2025-05-25,85.67,67.57,75.5
71179,845,2025-05-26,51.04,61.94,62.37
71180,845,2025-05-28,62.82,51.7,68.01
71181,846,2025-01-08,93.08,72.8,46.38
71182,846,2025-01-09,65.82,63.21,59.23
71183,846,2025-01-10,55.62,49.91,51.07
71184,846,2025-01-11,64.69,54.82,80.28
71185,846,2025-01-12,40.62,55.05,45.66
71186,846,2025-01-13,65.17,64.23,40.92
71187,846,2025-01-14,57.32,51.2,59.15
71188,846,2025-01-15,81.43,33.12,66.93
71189,846,2025-01-16,76.81,42.6,60.42
71190,846,2025-01-19,68.51,54.25,50.49
71191,846,2025-01-20,64.52,66.74,51.94
71192,846,2025-01-21,58.43,81.02,69.18
71193,846,2025-01-22,71.19,50.95,66.37
71194,846,2025-01-23,54.07,47.79,82.41
71195,846,2025-01-24,79.7,80.03,71.33
71196,846,2025-01-25,57.96,48.59,65.82
71197,846,2025-01-26,83.77,45.13,53.92
71198,846,2025-01-27,68.44,72.56,62.39
71199,846,2025-01-29,67.66,47.84,46.36
71200,846,2025-01-30,68.3,63.51,69.95
71201,846,2025-01-31,56.01,47.45,50.74
71202,846,2025-02-01,53.98,66.16,71.55
71203,846,2025-02-03,52.2,40.32,57.15
71204,846,2025-02-05,57.51,50.8,59.26
71205,846,2025-02-06,86.27,69.68,51.43
71206,846,2025-02-08,70.99,62.71,87.59
71207,846,2025-02-09,57.8,58.28,70.61
71208,846,2025-02-10,76.25,57.43,59.21
71209,846,2025-02-11,61.11,46.48,52.13
71210,846,2025-02-12,70.34,37.55,83.63
71211,846,2025-02-17,66.11,48.88,58.27
71212,846,2025-02-19,71.68,60.76,74.9
71213,846,2025-02-20,67.17,68.06,66.89
71214,846,2025-02-21,69.03,46.63,58.77
71215,846,2025-02-22,65.19,52.74,65.81
71216,846,2025-02-23,80.08,41.54,64.82
71217,846,2025-02-24,62.61,50.59,68.27
71218,846,2025-02-25,55.16,84.14,71.66
71219,846,2025-02-26,79.91,53.46,71.39
71220,846,2025-02-27,68.58,68.0,45.98
71221,846,2025-02-28,65.42,73.63,57.72
71222,846,2025-03-01,86.88,72.67,65.03
71223,846,2025-03-02,64.78,53.24,58.34
71224,846,2025-03-03,75.71,91.39,63.45
71225,846,2025-03-04,70.19,59.23,66.38
71226,846,2025-03-07,44.58,55.83,57.77
71227,846,2025-03-08,48.6,45.73,79.41
71228,846,2025-03-09,68.67,56.46,77.82
71229,846,2025-03-10,64.71,70.86,52.48
71230,846,2025-03-11,68.61,63.21,76.19
71231,846,2025-03-12,76.54,46.76,62.53
71232,846,2025-03-15,58.56,69.58,59.65
71233,846,2025-03-17,86.94,50.97,69.16
71234,846,2025-03-18,56.36,53.32,58.89
71235,846,2025-03-19,56.6,64.05,83.03
71236,846,2025-03-25,63.79,63.03,54.82
71237,846,2025-03-26,66.59,49.56,64.88
71238,846,2025-03-28,60.55,50.4,39.0
71239,846,2025-03-29,61.16,88.02,66.9
71240,846,2025-03-31,65.58,73.74,55.66
71241,846,2025-04-02,69.05,72.71,65.39
71242,846,2025-04-04,66.32,52.0,59.99
71243,846,2025-04-05,67.02,48.41,72.52
71244,846,2025-04-07,68.4,72.99,50.18
71245,846,2025-04-08,43.8,69.44,78.78
71246,846,2025-04-09,60.46,64.54,54.2
71247,846,2025-04-10,71.9,56.38,51.64
71248,846,2025-04-11,65.38,76.91,65.81
71249,846,2025-04-13,42.35,55.33,46.29
71250,846,2025-04-14,66.4,74.17,56.47
71251,846,2025-04-16,64.6,45.64,62.92
71252,846,2025-04-18,51.92,54.22,48.9
71253,846,2025-04-19,63.64,70.18,53.55
71254,846,2025-04-21,52.55,61.96,45.69
71255,846,2025-04-22,55.62,60.76,55.08
71256,846,2025-04-23,77.4,51.22,68.15
71257,846,2025-04-26,65.74,53.19,71.07
71258,846,2025-04-28,83.93,50.98,60.43
71259,846,2025-04-29,58.69,55.96,55.54
71260,846,2025-04-30,56.91,66.96,51.11
71261,846,2025-05-01,58.59,39.36,71.25
71262,846,2025-05-02,70.03,45.11,50.47
71263,846,2025-05-03,62.36,64.71,65.7
71264,846,2025-05-04,64.87,75.65,57.67
71265,846,2025-05-06,77.49,51.38,60.35
71266,846,2025-05-07,59.75,63.86,48.11
71267,847,2025-01-05,61.54,54.87,66.63
71268,847,2025-01-07,69.94,55.4,76.05
71269,847,2025-01-08,59.63,35.06,42.34
71270,847,2025-01-11,59.92,73.64,52.75
71271,847,2025-01-12,71.35,41.99,43.68
71272,847,2025-01-13,69.83,99.24,60.07
71273,847,2025-01-14,68.51,43.43,42.89
71274,847,2025-01-15,56.64,67.88,48.27
71275,847,2025-01-17,69.26,56.24,64.53
71276,847,2025-01-18,58.19,65.16,53.01
71277,847,2025-01-20,86.51,54.96,69.58
71278,847,2025-01-21,55.72,53.27,65.6
71279,847,2025-01-22,71.98,64.86,59.15
71280,847,2025-01-24,61.28,55.47,71.56
71281,847,2025-01-25,58.28,57.35,62.17
71282,847,2025-01-26,61.94,52.43,54.94
71283,847,2025-01-28,68.32,40.6,55.69
71284,847,2025-01-31,76.44,59.92,84.2
71285,847,2025-02-03,65.91,61.9,55.92
71286,847,2025-02-04,70.83,69.12,76.06
71287,847,2025-02-05,84.6,61.15,54.18
71288,847,2025-02-06,69.87,94.82,48.74
71289,847,2025-02-07,77.28,55.83,57.75
71290,847,2025-02-08,75.78,65.83,72.65
71291,847,2025-02-09,77.93,61.15,71.59
71292,847,2025-02-10,56.77,51.41,83.79
71293,847,2025-02-13,66.48,63.56,63.59
71294,847,2025-02-14,75.26,47.05,80.4
71295,847,2025-02-15,62.34,82.45,52.04
71296,847,2025-02-16,60.95,29.9,71.72
71297,847,2025-02-19,61.32,45.01,72.46
71298,847,2025-02-21,76.1,43.5,67.34
71299,847,2025-02-24,81.98,77.86,48.61
71300,847,2025-02-25,78.89,76.35,58.38
71301,847,2025-02-26,70.94,78.03,46.61
71302,847,2025-02-27,57.44,37.02,63.14
71303,847,2025-02-28,68.48,55.67,55.13
71304,847,2025-03-01,72.26,92.28,58.03
71305,847,2025-03-03,56.05,24.42,34.69
71306,847,2025-03-04,74.36,58.27,81.71
71307,847,2025-03-05,75.49,35.85,52.35
71308,847,2025-03-08,67.14,87.29,77.42
71309,847,2025-03-09,67.0,53.44,69.64
71310,847,2025-03-10,69.08,82.01,69.45
71311,847,2025-03-12,55.17,64.95,58.05
71312,847,2025-03-14,65.55,71.28,42.85
71313,847,2025-03-15,52.97,64.28,68.08
71314,847,2025-03-17,74.67,50.34,60.41
71315,847,2025-03-18,71.91,69.65,52.86
71316,847,2025-03-20,53.66,55.72,77.92
71317,847,2025-03-21,68.52,81.62,61.57
71318,847,2025-03-22,63.53,51.81,67.53
71319,847,2025-03-23,72.74,57.85,51.75
71320,847,2025-03-25,57.24,55.67,54.34
71321,847,2025-03-26,52.82,60.01,72.61
71322,847,2025-03-27,59.62,45.53,57.42
71323,847,2025-03-28,64.71,84.2,65.04
71324,847,2025-03-31,77.56,79.84,52.73
71325,847,2025-04-01,64.66,42.38,81.87
71326,847,2025-04-02,59.64,72.02,49.43
71327,847,2025-04-06,71.34,44.62,47.92
71328,847,2025-04-07,71.54,64.29,50.44
71329,847,2025-04-08,67.43,64.6,46.29
71330,847,2025-04-09,64.82,46.87,60.06
71331,847,2025-04-10,73.22,48.16,61.05
71332,847,2025-04-14,61.31,78.57,73.58
71333,847,2025-04-15,76.18,50.25,55.86
71334,847,2025-04-18,50.88,74.43,51.71
71335,847,2025-04-21,76.12,77.0,65.92
71336,847,2025-04-22,52.58,38.91,38.63
71337,847,2025-04-23,42.71,51.66,41.71
71338,847,2025-04-24,62.68,81.15,46.77
71339,847,2025-04-25,51.1,54.57,72.59
71340,847,2025-04-26,52.82,49.39,77.76
71341,847,2025-04-27,69.36,70.4,43.84
71342,847,2025-04-29,56.31,36.79,49.67
71343,847,2025-04-30,70.41,84.81,50.6
71344,847,2025-05-01,70.77,49.54,27.69
71345,847,2025-05-02,61.51,83.17,65.93
71346,847,2025-05-03,60.71,58.39,64.07
71347,848,2025-01-06,86.09,79.66,92.77
71348,848,2025-01-07,82.87,88.04,87.85
71349,848,2025-01-09,85.76,82.19,87.64
71350,848,2025-01-10,84.68,86.91,76.52
71351,848,2025-01-11,84.54,97.04,81.03
71352,848,2025-01-12,91.97,75.8,93.43
71353,848,2025-01-15,91.79,93.93,81.15
71354,848,2025-01-17,83.9,75.68,86.87
71355,848,2025-01-18,85.15,100.0,89.35
71356,848,2025-01-19,88.8,84.84,80.55
71357,848,2025-01-20,79.8,76.75,83.32
71358,848,2025-01-21,88.4,85.5,80.56
71359,848,2025-01-23,97.63,78.6,73.78
71360,848,2025-01-24,90.39,68.14,89.6
71361,848,2025-01-27,87.38,88.8,83.23
71362,848,2025-01-28,71.86,78.98,79.76
71363,848,2025-01-31,86.02,75.45,86.25
71364,848,2025-02-02,77.2,85.29,87.93
71365,848,2025-02-03,87.79,72.43,96.16
71366,848,2025-02-04,88.39,92.32,91.21
71367,848,2025-02-05,96.47,76.95,87.31
71368,848,2025-02-07,83.69,82.83,79.43
71369,848,2025-02-08,88.54,82.17,82.27
71370,848,2025-02-09,94.17,89.45,75.01
71371,848,2025-02-10,87.49,77.64,78.84
71372,848,2025-02-11,86.8,75.59,81.96
71373,848,2025-02-12,86.75,73.05,84.53
71374,848,2025-02-13,85.01,85.19,83.06
71375,848,2025-02-14,88.67,85.04,78.16
71376,848,2025-02-15,78.62,74.72,92.82
71377,848,2025-02-16,82.07,76.07,88.01
71378,848,2025-02-17,77.66,85.8,86.22
71379,848,2025-02-18,92.23,79.09,84.88
71380,848,2025-02-19,81.51,79.56,87.77
71381,848,2025-02-20,86.57,81.74,80.23
71382,848,2025-02-22,92.14,72.82,87.91
71383,848,2025-02-25,86.29,74.24,85.82
71384,848,2025-02-28,79.7,74.8,79.74
71385,848,2025-03-02,90.04,74.05,92.23
71386,848,2025-03-03,76.64,78.36,72.94
71387,848,2025-03-04,79.79,82.25,79.31
71388,848,2025-03-05,85.83,81.0,91.35
71389,848,2025-03-06,88.78,88.56,84.04
71390,848,2025-03-07,82.18,77.14,86.36
71391,848,2025-03-08,81.33,75.71,81.18
71392,848,2025-03-10,71.49,76.01,84.51
71393,848,2025-03-11,83.22,89.15,82.3
71394,848,2025-03-12,90.64,74.73,93.95
71395,848,2025-03-13,84.01,84.94,80.04
71396,848,2025-03-15,78.42,85.06,80.21
71397,848,2025-03-16,76.76,85.78,89.83
71398,848,2025-03-17,83.64,80.61,90.24
71399,848,2025-03-20,78.86,81.99,92.39
71400,848,2025-03-22,79.41,89.86,90.09
71401,848,2025-03-23,84.65,83.72,75.98
71402,848,2025-03-25,75.21,78.45,93.78
71403,848,2025-03-26,84.74,79.63,88.71
71404,848,2025-03-27,80.01,81.66,85.0
71405,848,2025-03-28,82.69,68.16,82.29
71406,848,2025-03-30,79.82,68.54,77.73
71407,848,2025-03-31,85.05,85.52,78.74
71408,848,2025-04-01,84.5,82.55,95.91
71409,848,2025-04-02,85.26,70.77,89.49
71410,848,2025-04-03,79.2,71.04,83.94
71411,848,2025-04-05,83.45,85.31,85.15
71412,848,2025-04-06,90.18,81.33,73.71
71413,848,2025-04-07,77.34,81.76,88.57
71414,848,2025-04-10,75.63,83.33,91.09
71415,848,2025-04-11,89.65,85.47,88.31
71416,848,2025-04-12,78.58,76.48,78.64
71417,848,2025-04-13,81.72,70.6,87.19
71418,848,2025-04-14,82.49,72.25,76.83
71419,848,2025-04-15,89.95,78.24,84.23
71420,848,2025-04-17,78.19,78.66,91.48
71421,848,2025-04-18,81.32,74.95,72.34
71422,848,2025-04-22,85.62,87.45,81.62
71423,848,2025-04-24,83.55,89.47,84.78
71424,848,2025-04-25,81.82,88.76,82.97
71425,848,2025-04-26,84.3,91.29,90.87
71426,848,2025-04-27,91.05,90.25,83.79
71427,848,2025-04-28,77.26,64.17,87.58
71428,848,2025-04-29,85.66,84.05,91.45
71429,848,2025-04-30,81.61,83.9,84.75
71430,848,2025-05-01,79.64,81.88,83.27
71431,848,2025-05-03,74.02,84.95,69.87
71432,848,2025-05-04,76.73,80.93,75.17
71433,848,2025-05-05,87.93,84.22,82.27
71434,849,2025-01-30,81.02,62.39,79.11
71435,849,2025-01-31,74.31,83.16,79.69
71436,849,2025-02-01,74.5,64.31,74.87
71437,849,2025-02-02,84.34,83.54,64.35
71438,849,2025-02-04,62.42,71.82,73.04
71439,849,2025-02-05,75.8,72.46,69.21
71440,849,2025-02-06,71.71,76.32,64.91
71441,849,2025-02-08,73.05,74.85,78.99
71442,849,2025-02-09,75.22,94.43,80.86
71443,849,2025-02-10,79.53,70.28,55.12
71444,849,2025-02-12,75.2,68.67,59.88
71445,849,2025-02-13,61.09,73.38,83.16
71446,849,2025-02-14,75.04,68.08,67.46
71447,849,2025-02-15,66.4,55.33,81.14
71448,849,2025-02-16,74.72,71.73,69.51
71449,849,2025-02-17,74.08,71.94,67.09
71450,849,2025-02-18,79.08,79.74,68.73
71451,849,2025-02-19,72.45,78.61,74.15
71452,849,2025-02-21,69.79,65.04,81.05
71453,849,2025-02-22,84.07,71.6,69.63
71454,849,2025-02-23,78.55,74.61,88.28
71455,849,2025-02-25,60.0,82.07,61.92
71456,849,2025-02-27,84.83,73.79,73.31
71457,849,2025-02-28,71.2,71.73,75.4
71458,849,2025-03-05,72.79,50.76,79.2
71459,849,2025-03-07,88.7,58.64,95.85
71460,849,2025-03-09,77.56,78.36,73.23
71461,849,2025-03-11,78.42,60.84,66.38
71462,849,2025-03-14,88.16,55.21,85.03
71463,849,2025-03-15,63.74,59.52,82.78
71464,849,2025-03-17,66.66,80.38,55.62
71465,849,2025-03-19,82.09,69.4,84.27
71466,849,2025-03-20,73.13,70.46,77.26
71467,849,2025-03-22,82.49,73.92,86.19
71468,849,2025-03-23,66.79,80.14,67.24
71469,849,2025-03-24,75.54,72.93,73.61
71470,849,2025-03-25,85.46,76.99,62.58
71471,849,2025-03-26,85.37,75.52,81.81
71472,849,2025-03-27,59.7,85.79,74.0
71473,849,2025-03-28,79.08,71.39,52.81
71474,849,2025-03-31,69.38,71.54,73.25
71475,849,2025-04-01,81.11,69.76,81.54
71476,849,2025-04-02,73.43,60.62,71.46
71477,849,2025-04-03,76.88,58.81,94.0
71478,849,2025-04-04,83.79,79.76,71.11
71479,849,2025-04-05,84.53,77.02,72.58
71480,849,2025-04-09,73.04,89.15,77.01
71481,849,2025-04-11,68.84,72.56,74.3
71482,849,2025-04-12,77.77,92.09,65.38
71483,849,2025-04-13,73.24,68.55,72.79
71484,849,2025-04-14,69.14,59.15,68.16
71485,849,2025-04-15,67.8,83.53,57.44
71486,849,2025-04-17,74.24,57.1,70.22
71487,849,2025-04-18,81.38,66.51,64.5
71488,849,2025-04-19,74.61,68.23,59.26
71489,849,2025-04-23,71.0,77.9,70.05
71490,849,2025-04-24,95.15,62.79,76.58
71491,849,2025-04-26,59.17,72.68,78.61
71492,849,2025-04-27,84.3,64.61,72.68
71493,849,2025-04-28,81.47,69.86,75.09
71494,849,2025-04-30,70.92,65.37,83.08
71495,849,2025-05-01,78.9,61.85,80.53
71496,849,2025-05-02,72.25,62.36,59.16
71497,849,2025-05-03,75.35,67.74,67.15
71498,849,2025-05-04,77.41,63.42,68.73
71499,849,2025-05-05,79.8,67.71,76.48
71500,849,2025-05-06,77.12,97.56,71.93
71501,849,2025-05-07,77.08,73.53,65.08
71502,849,2025-05-08,73.98,70.04,89.45
71503,849,2025-05-10,73.21,70.25,63.72
71504,849,2025-05-11,65.13,68.1,66.36
71505,849,2025-05-12,77.68,79.19,69.28
71506,849,2025-05-13,75.79,72.3,89.96
71507,849,2025-05-14,61.92,76.92,68.55
71508,849,2025-05-15,64.76,86.02,75.91
71509,849,2025-05-17,46.55,65.97,62.79
71510,849,2025-05-18,76.1,72.96,82.11
71511,849,2025-05-19,62.83,64.75,79.92
71512,849,2025-05-20,86.29,81.19,84.14
71513,849,2025-05-21,87.46,81.51,77.77
71514,849,2025-05-22,78.12,62.65,70.97
71515,849,2025-05-23,87.63,62.52,65.37
71516,849,2025-05-24,59.1,69.84,62.71
71517,849,2025-05-25,76.48,67.73,69.66
71518,849,2025-05-26,72.32,70.57,62.07
71519,850,2025-01-20,69.82,62.53,77.44
71520,850,2025-01-21,88.25,88.83,78.36
71521,850,2025-01-22,67.84,63.89,69.4
71522,850,2025-01-23,68.37,76.96,64.39
71523,850,2025-01-24,72.72,85.25,63.71
71524,850,2025-01-27,94.37,65.73,75.72
71525,850,2025-01-28,84.19,70.07,70.86
71526,850,2025-01-29,75.39,78.38,77.11
71527,850,2025-01-30,82.98,57.0,76.53
71528,850,2025-01-31,78.7,59.68,80.0
71529,850,2025-02-01,73.19,68.6,72.36
71530,850,2025-02-04,63.82,75.45,73.96
71531,850,2025-02-05,73.46,58.72,82.6
71532,850,2025-02-06,71.47,60.85,95.02
71533,850,2025-02-07,74.14,84.62,66.31
71534,850,2025-02-08,77.47,74.64,68.94
71535,850,2025-02-09,79.39,81.65,76.67
71536,850,2025-02-10,80.64,70.15,69.61
71537,850,2025-02-12,77.63,62.76,92.44
71538,850,2025-02-15,68.21,67.55,80.35
71539,850,2025-02-20,63.72,61.4,75.0
71540,850,2025-02-21,85.47,93.06,76.4
71541,850,2025-02-22,69.7,51.69,75.54
71542,850,2025-02-24,73.1,75.32,91.0
71543,850,2025-02-25,86.54,71.4,83.92
71544,850,2025-02-26,67.07,60.06,71.6
71545,850,2025-03-01,88.22,76.23,82.05
71546,850,2025-03-03,80.46,82.7,75.85
71547,850,2025-03-04,89.11,83.06,75.28
71548,850,2025-03-05,65.31,76.07,85.27
71549,850,2025-03-07,79.39,53.96,69.18
71550,850,2025-03-08,63.15,71.85,77.51
71551,850,2025-03-10,61.34,68.55,71.18
71552,850,2025-03-11,83.31,70.8,65.28
71553,850,2025-03-12,79.47,75.64,77.12
71554,850,2025-03-15,75.95,67.79,78.85
71555,850,2025-03-17,67.54,73.62,94.8
71556,850,2025-03-18,77.36,91.49,70.84
71557,850,2025-03-21,81.95,80.72,75.64
71558,850,2025-03-22,78.19,81.09,76.07
71559,850,2025-03-23,78.59,71.05,73.46
71560,850,2025-03-24,72.09,86.3,72.98
71561,850,2025-03-25,82.75,66.55,68.57
71562,850,2025-03-27,77.43,77.08,68.76
71563,850,2025-03-28,91.78,67.69,72.64
71564,850,2025-03-29,65.51,44.73,85.77
71565,850,2025-03-30,70.83,71.8,75.54
71566,850,2025-04-01,68.77,65.36,72.51
71567,850,2025-04-02,74.73,59.58,70.5
71568,850,2025-04-04,74.02,56.01,77.84
71569,850,2025-04-06,77.33,97.65,71.92
71570,850,2025-04-07,83.18,51.5,66.4
71571,850,2025-04-10,67.3,70.08,67.35
71572,850,2025-04-11,86.85,62.61,83.89
71573,850,2025-04-12,82.9,75.61,80.24
71574,850,2025-04-13,80.9,69.68,58.99
71575,850,2025-04-14,69.77,67.13,76.12
71576,850,2025-04-16,68.73,67.32,82.09
71577,850,2025-04-17,69.53,67.72,73.73
71578,850,2025-04-19,73.15,80.18,61.55
71579,850,2025-04-21,72.16,79.2,76.24
71580,850,2025-04-24,89.52,73.04,68.59
71581,850,2025-04-25,75.01,72.42,78.98
71582,850,2025-04-28,78.92,72.88,52.89
71583,850,2025-05-02,70.81,51.68,63.71
71584,850,2025-05-05,65.91,86.03,55.93
71585,850,2025-05-06,63.49,69.42,58.64
71586,850,2025-05-07,75.79,73.23,69.67
71587,850,2025-05-08,74.78,83.45,79.95
71588,850,2025-05-09,59.77,62.8,80.66
71589,850,2025-05-10,81.13,75.46,75.64
71590,850,2025-05-11,72.88,68.45,81.53
71591,850,2025-05-12,67.19,69.59,79.49
71592,850,2025-05-15,78.58,83.54,81.67
71593,850,2025-05-16,80.41,96.0,69.1
71594,850,2025-05-17,89.31,62.99,79.36
71595,850,2025-05-18,82.21,75.36,73.95
71596,850,2025-05-19,68.09,81.67,93.98
71597,851,2025-01-11,73.99,64.55,53.04
71598,851,2025-01-12,66.79,58.04,55.11
71599,851,2025-01-14,74.78,43.91,56.29
71600,851,2025-01-15,62.1,46.88,34.21
71601,851,2025-01-18,85.77,60.25,35.02
71602,851,2025-01-19,60.4,55.74,68.7
71603,851,2025-01-21,69.82,72.67,66.35
71604,851,2025-01-22,58.11,65.96,78.28
71605,851,2025-01-23,66.32,76.06,64.09
71606,851,2025-01-24,72.85,60.19,71.83
71607,851,2025-01-28,59.46,82.91,69.93
71608,851,2025-01-29,83.0,70.21,70.7
71609,851,2025-01-30,70.45,37.74,60.23
71610,851,2025-01-31,70.36,70.82,53.51
71611,851,2025-02-03,52.98,40.99,65.49
71612,851,2025-02-04,65.8,73.69,75.4
71613,851,2025-02-05,78.71,61.93,60.67
71614,851,2025-02-06,82.95,62.17,66.11
71615,851,2025-02-07,47.34,35.93,32.35
71616,851,2025-02-08,55.04,47.36,61.62
71617,851,2025-02-10,75.08,52.39,52.94
71618,851,2025-02-11,44.68,65.2,62.03
71619,851,2025-02-12,50.57,22.32,76.74
71620,851,2025-02-14,54.57,80.12,55.72
71621,851,2025-02-17,69.55,31.84,77.15
71622,851,2025-02-18,75.23,66.85,63.26
71623,851,2025-02-19,59.43,51.8,38.82
71624,851,2025-02-20,65.3,69.36,50.47
71625,851,2025-02-21,34.13,49.32,48.18
71626,851,2025-02-22,55.27,71.5,62.99
71627,851,2025-02-23,64.62,61.32,73.29
71628,851,2025-02-24,58.21,63.91,50.0
71629,851,2025-02-25,55.41,68.54,40.18
71630,851,2025-02-26,83.66,69.26,57.71
71631,851,2025-03-02,53.86,50.37,50.75
71632,851,2025-03-03,68.02,47.52,52.31
71633,851,2025-03-04,73.55,42.54,48.08
71634,851,2025-03-05,69.71,48.91,54.24
71635,851,2025-03-06,72.72,59.1,70.21
71636,851,2025-03-07,65.18,63.63,71.27
71637,851,2025-03-08,86.85,51.32,64.87
71638,851,2025-03-10,87.06,57.1,61.57
71639,851,2025-03-11,75.7,59.23,65.33
71640,851,2025-03-12,54.01,62.77,62.99
71641,851,2025-03-13,56.31,80.67,55.82
71642,851,2025-03-14,73.63,47.56,51.3
71643,851,2025-03-15,56.25,76.29,55.69
71644,851,2025-03-16,65.24,48.53,56.13
71645,851,2025-03-18,63.59,39.69,66.59
71646,851,2025-03-19,52.98,48.69,84.02
71647,851,2025-03-20,73.83,58.36,51.63
71648,851,2025-03-23,81.1,54.42,78.18
71649,851,2025-03-24,60.17,55.53,40.79
71650,851,2025-03-26,77.68,63.03,71.84
71651,851,2025-03-27,68.19,48.2,52.87
71652,851,2025-03-28,63.62,56.75,40.24
71653,851,2025-03-29,64.24,37.47,66.63
71654,851,2025-03-30,70.47,17.61,83.08
71655,851,2025-04-01,69.14,43.39,68.03
71656,851,2025-04-02,70.28,46.02,49.68
71657,851,2025-04-03,73.59,55.1,59.33
71658,851,2025-04-05,60.59,64.15,59.84
71659,851,2025-04-06,55.72,74.94,71.87
71660,851,2025-04-07,64.0,47.71,81.02
71661,851,2025-04-08,74.83,65.07,60.11
71662,851,2025-04-11,61.86,73.41,66.82
71663,851,2025-04-12,70.19,70.45,61.97
71664,851,2025-04-13,72.36,79.49,64.14
71665,851,2025-04-14,61.96,67.61,40.88
71666,851,2025-04-16,42.04,56.46,55.77
71667,851,2025-04-17,65.49,66.84,24.33
71668,851,2025-04-18,57.14,66.1,64.92
71669,851,2025-04-19,66.14,66.08,64.41
71670,851,2025-04-20,81.41,81.29,85.69
71671,851,2025-04-21,58.63,50.03,48.7
71672,851,2025-04-22,57.92,51.04,58.01
71673,851,2025-04-23,74.86,61.24,84.25
71674,851,2025-04-24,73.3,93.09,55.98
71675,851,2025-04-26,68.97,58.59,62.01
71676,851,2025-04-27,60.63,48.59,62.35
71677,851,2025-04-28,59.83,55.89,63.39
71678,851,2025-04-30,81.0,89.47,65.33
71679,851,2025-05-01,54.46,38.14,54.63
71680,851,2025-05-03,65.89,49.48,56.93
71681,851,2025-05-04,73.79,68.12,37.92
71682,851,2025-05-05,49.85,74.24,66.11
71683,851,2025-05-06,65.02,66.2,65.62
71684,851,2025-05-07,72.59,77.61,75.65
71685,851,2025-05-08,77.98,54.61,52.42
71686,852,2025-01-25,71.64,74.83,60.97
71687,852,2025-01-27,67.35,84.08,77.33
71688,852,2025-01-28,71.21,92.96,64.76
71689,852,2025-01-30,74.08,91.56,63.91
71690,852,2025-01-31,76.57,80.34,70.31
71691,852,2025-02-01,67.4,78.1,77.0
71692,852,2025-02-02,69.28,74.17,72.83
71693,852,2025-02-05,74.38,67.18,68.89
71694,852,2025-02-07,67.88,69.73,80.44
71695,852,2025-02-10,65.58,61.84,69.19
71696,852,2025-02-11,83.35,55.69,67.1
71697,852,2025-02-12,75.19,80.52,79.95
71698,852,2025-02-16,83.06,68.64,89.55
71699,852,2025-02-17,83.3,71.11,72.82
71700,852,2025-02-18,84.71,78.34,74.88
71701,852,2025-02-19,83.52,76.68,63.83
71702,852,2025-02-21,66.82,68.62,82.48
71703,852,2025-02-22,72.27,92.39,76.14
71704,852,2025-02-23,80.69,86.81,74.77
71705,852,2025-02-24,52.57,81.54,64.38
71706,852,2025-02-27,70.43,66.07,78.68
71707,852,2025-03-02,67.7,68.15,90.41
71708,852,2025-03-03,84.88,81.48,79.92
71709,852,2025-03-05,88.97,70.06,76.81
71710,852,2025-03-06,59.49,77.19,84.41
71711,852,2025-03-07,73.51,72.1,72.47
71712,852,2025-03-08,82.05,82.8,78.46
71713,852,2025-03-10,72.91,81.95,95.58
71714,852,2025-03-11,67.62,81.97,72.46
71715,852,2025-03-13,71.94,75.65,73.62
71716,852,2025-03-14,72.74,52.03,79.42
71717,852,2025-03-17,67.62,74.87,70.57
71718,852,2025-03-18,86.1,58.88,67.32
71719,852,2025-03-19,72.77,72.68,71.18
71720,852,2025-03-21,71.96,81.3,72.97
71721,852,2025-03-23,70.97,59.45,78.63
71722,852,2025-03-24,75.24,76.48,84.4
71723,852,2025-03-25,67.02,63.23,63.91
71724,852,2025-03-26,68.51,65.27,70.86
71725,852,2025-03-28,68.59,78.8,81.48
71726,852,2025-03-29,82.9,83.94,83.29
71727,852,2025-03-31,76.13,68.19,68.19
71728,852,2025-04-02,78.52,80.38,87.76
71729,852,2025-04-04,91.45,75.0,65.44
71730,852,2025-04-05,74.83,56.06,76.77
71731,852,2025-04-06,67.67,71.28,66.08
71732,852,2025-04-07,86.48,70.42,66.73
71733,852,2025-04-08,59.88,75.87,75.4
71734,852,2025-04-09,73.71,75.34,74.69
71735,852,2025-04-10,62.48,62.27,86.88
71736,852,2025-04-11,75.23,75.87,70.32
71737,852,2025-04-13,66.71,65.64,73.05
71738,852,2025-04-14,76.66,82.04,86.2
71739,852,2025-04-15,78.55,59.47,67.07
71740,852,2025-04-17,61.82,60.3,65.6
71741,852,2025-04-18,64.85,83.12,74.16
71742,852,2025-04-19,90.68,77.1,76.64
71743,852,2025-04-20,63.71,60.48,71.72
